Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud;Texto Cajetines;Longitud;Latitud;dir
439397,0900000000;4471085,4500000000;10/06/2016;12  USERA;12-05 MOSCARDÓ;SANTA MARIA DE LA CABEZA, PASEO, DE;141;PMR;Batería;1;3;;-3.714027395;40.388160927;SANTA MARIA DE LA CABEZA, PASEO, DE141
439347,3000000000;4471023,5300000000;29/03/2011;12  USERA;12-05 MOSCARDÓ;SANTA MARIA DE LA CABEZA, PASEO, DE;153;PMR;Batería;3;11,06;;-3.714607974;40.3875996;SANTA MARIA DE LA CABEZA, PASEO, DE153
439317,3200000000;4470986,2400000000;11/02/2010;12  USERA;12-05 MOSCARDÓ;SANTA MARIA DE LA CABEZA, PASEO, DE;171;PMR;Batería;1;3,6;;-3.714957707;40.387261842;SANTA MARIA DE LA CABEZA, PASEO, DE171
439300,5200000000;4470965,3800000000;10/01/2005;12  USERA;12-05 MOSCARDÓ;SANTA MARIA DE LA CABEZA, PASEO, DE;173;PMR;Batería;2;5;;-3.715153659;40.387072307;SANTA MARIA DE LA CABEZA, PASEO, DE173
440157,4400000000;4471505,0300000000;06/08/2013;12  USERA;12-05 MOSCARDÓ;TORERO, CALLE, DEL;1;PMR;Línea;1;5,5;;-3.705108906;40.391995733;TORERO, CALLE, DEL1
440141,5000000000;4471520,8700000000;30/09/2015;12  USERA;12-05 MOSCARDÓ;TORERO, CALLE, DEL;3;PMR;Línea;1;5,5;;-3.705298212;40.392137541;TORERO, CALLE, DEL3
440298,8900000000;4471424,5000000000;21/11/2018;12  USERA;12-05 MOSCARDÓ;VALLANDES, CALLE, DE;2;PMR;Línea;1;6;;-3.703434781;40.391280739;VALLANDES, CALLE, DE2
440217,0200000000;4471415,3700000000;07/03/2019;12  USERA;12-05 MOSCARDÓ;VALLANDES, CALLE, DE;10;PMR;Batería;2;7;;-3.704398611;40.391192332;VALLANDES, CALLE, DE10
439306,5400000000;4470242,5200000000;16/11/2023;12  USERA;12-06 ZOFÍO;ANTONIO PRIETO, CALLE, DE;43;PMR;Línea;1;8;;-3.715013742;40.380560928;ANTONIO PRIETO, CALLE, DE43
439365,9900000000;4470242,8400000000;16/11/2023;12  USERA;12-06 ZOFÍO;ANTONIO PRIETO, CALLE, DE;55;PMR;Línea;1;8;;-3.714313645;40.380568319;ANTONIO PRIETO, CALLE, DE55
439083,4500000000;4469779,2100000000;24/01/2023;12  USERA;12-06 ZOFÍO;ARENARIA, CALLE, DE LA;5;PMR;Línea;1;8;;-3.717597667;40.376370831;ARENARIA, CALLE, DE LA5
439151,3500000000;4469778,4100000000;09/04/2022;12  USERA;12-06 ZOFÍO;ARENARIA, CALLE, DE LA;14;PMR;Línea;1;6,5;;-3.716797646;40.376368596;ARENARIA, CALLE, DE LA14
439176,8200000000;4469769,7300000000;15/12/2020;12  USERA;12-06 ZOFÍO;ARENARIA, CALLE, DE LA;16;PMR;Línea;1;6,5;;-3.716496786;40.376292507;ARENARIA, CALLE, DE LA16
439230,2900000000;4469704,7000000000;11/12/2003;12  USERA;12-06 ZOFÍO;AVENA, CALLE, DE LA;24;PMR;Línea;1;8;;-3.715860746;40.375710554;AVENA, CALLE, DE LA24
439322,5000000000;4470058,9600000000;08/10/2016;12  USERA;12-06 ZOFÍO;CENTENO, CALLE, DEL;4;PMR;Línea;1;5,5;;-3.714808394;40.378909034;CENTENO, CALLE, DEL4
439393,1400000000;4470065,9900000000;08/07/2014;12  USERA;12-06 ZOFÍO;CENTENO, CALLE, DEL;12;PMR;Batería;3;9;;-3.713977033;40.378976815;CENTENO, CALLE, DEL12
439518,5700000000;4470708,2900000000;05/10/2005;12  USERA;12-06 ZOFÍO;CERECINOS, CALLE, DE;2 A;PMR;Línea;1;5;;-3.712560337;40.384772798;CERECINOS, CALLE, DE2 A
439443,6400000000;4470594,1700000000;01/12/2022;12  USERA;12-06 ZOFÍO;CERECINOS, CALLE, DE;8;PMR;Línea;1;6,2;C.P. REPÚBLICA DE VENEZUELA LABORABLES DE 07:30 A 18:15 H.;-3.713432264;40.383738953;CERECINOS, CALLE, DE8
439538,0200000000;4470363,5900000000;10/01/2005;12  USERA;12-06 ZOFÍO;CEREZA, CALLE, DE LA;6;PMR;;1;5;;-3.712298553;40.381668341;CEREZA, CALLE, DE LA6
439288,1300000000;4470442,3500000000;23/02/2018;12  USERA;12-06 ZOFÍO;CERRO BLANCO, CALLE, DEL;3;PMR;Línea;1;5,5;;-3.715249801;40.382359844;CERRO BLANCO, CALLE, DEL3
439275,1500000000;4470416,5400000000;18/04/2023;12  USERA;12-06 ZOFÍO;CERRO BLANCO, CALLE, DEL;5;PMR;Línea;1;8;;-3.715400202;40.382126364;CERRO BLANCO, CALLE, DEL5
439210,9300000000;4470301,3600000000;07/11/2021;12  USERA;12-06 ZOFÍO;CERRO BLANCO, CALLE, DEL;15;PMR;Línea;1;6,5;;-3.71614585;40.381084039;CERRO BLANCO, CALLE, DEL15
439182,0900000000;4470244,4900000000;04/05/2012;12  USERA;12-06 ZOFÍO;CERRO BLANCO, CALLE, DEL;24;PMR;;1;3,6;;-3.716479999;40.38057021;CERRO BLANCO, CALLE, DEL24
439229,5700000000;4470164,3900000000;31/07/2012;12  USERA;12-06 ZOFÍO;CERRO BLANCO, CALLE, DEL;29;PMR;;1;5;;-3.715913171;40.379851607;CERRO BLANCO, CALLE, DEL29
439196,2800000000;4470315,7300000000;19/08/2009;12  USERA;12-06 ZOFÍO;CERRO BLANCO, CALLE, DEL;Fte 18;PMR;;1;3;;-3.716319742;40.381213012;CERRO BLANCO, CALLE, DELFte 18
439478,9800000000;4470207,2700000000;10/01/2005;12  USERA;12-06 ZOFÍO;CERRO DE LOS ANGELES, AVENIDA, DEL;7;PMR;;2;10;;-3.712979169;40.380256573;CERRO DE LOS ANGELES, AVENIDA, DEL7
439512,2400000000;4470055,1600000000;21/11/2018;12  USERA;12-06 ZOFÍO;CERRO DE LOS ANGELES, AVENIDA, DEL;32;PMR;Línea;2;12;;-3.712573057;40.378888636;CERRO DE LOS ANGELES, AVENIDA, DEL32
439389,5500000000;4470147,5200000000;01/07/2010;12  USERA;12-06 ZOFÍO;FERMIN DONAIRE, CALLE, DE;24;PMR;Línea;1;5;;-3.714027052;40.379711748;FERMIN DONAIRE, CALLE, DE24
439296,7500000000;4470143,1800000000;07/06/2007;12  USERA;12-06 ZOFÍO;FERMIN DONAIRE, CALLE, DE;32;PMR;Línea;1;5;;-3.71511974;40.37966551;FERMIN DONAIRE, CALLE, DE32
439422,8400000000;4470471,3600000000;10/01/2005;12  USERA;12-06 ZOFÍO;FORNILLOS, CALLE, DE;22;PMR;;1;5;;-3.713665573;40.38263091;FORNILLOS, CALLE, DE22
439123,7300000000;4469944,7400000000;01/03/2007;12  USERA;12-06 ZOFÍO;HENO, CALLE, DEL;10;PMR;;1;3;;-3.717138957;40.377865219;HENO, CALLE, DEL10
439187,0800000000;4469944,3600000000;14/01/2005;12  USERA;12-06 ZOFÍO;HENO, CALLE, DEL;16;PMR;Batería;1;3;;-3.71639268;40.377866537;HENO, CALLE, DEL16
439338,0500000000;4470326,7400000000;19/04/2007;12  USERA;12-06 ZOFÍO;JUAN ZOFIO, CALLE, DE;22;PMR;;1;5;;-3.714650774;40.381322561;JUAN ZOFIO, CALLE, DE22
439363,3400000000;4470326,7600000000;08/06/2010;12  USERA;12-06 ZOFÍO;JUAN ZOFIO, CALLE, DE;26;PMR;Línea;1;5;;-3.714352836;40.381323822;JUAN ZOFIO, CALLE, DE26
439551,2000000000;4470327,7400000000;11/12/2019;12  USERA;12-06 ZOFÍO;JUAN ZOFIO, CALLE, DE;45;PMR;Línea;2;11;;-3.712139843;40.381347084;JUAN ZOFIO, CALLE, DE45
439411,1100000000;4470729,2000000000;19/04/2022;12  USERA;12-06 ZOFÍO;MARCELO USERA, CALLE, DE;153;PMR;Batería;1;3,7;;-3.713828235;40.384953452;MARCELO USERA, CALLE, DE153
439376,2200000000;4470733,8600000000;09/03/2000;12  USERA;12-06 ZOFÍO;MARCELO USERA, CALLE, DE;155;PMR;Línea;1;5;;-3.714239848;40.384992413;MARCELO USERA, CALLE, DE155
439361,8200000000;4470734,8500000000;11/12/2018;12  USERA;12-06 ZOFÍO;MARCELO USERA, CALLE, DE;155;PMR;Batería;2;8;;-3.714409558;40.38500032;MARCELO USERA, CALLE, DE155
439303,1800000000;4470740,5600000000;12/08/2016;12  USERA;12-06 ZOFÍO;MARCELO USERA, CALLE, DE;161;PMR;Batería;1;3;;-3.715100832;40.385047417;MARCELO USERA, CALLE, DE161
439302,4100000000;4470704,9900000000;28/04/2022;12  USERA;12-06 ZOFÍO;MARCELO USERA, CALLE, DE;165;PMR;Batería;1;3,7;;-3.715106562;40.384727535;MARCELO USERA, CALLE, DE165
439407,9600000000;4470362,9900000000;03/11/2023;12  USERA;12-06 ZOFÍO;MARINA USERA, CALLE, DE;11;PMR;Línea;1;8;;-3.713830527;40.381653502;MARINA USERA, CALLE, DE11
439406,1200000000;4470168,5400000000;15/07/2022;12  USERA;12-06 ZOFÍO;MARINA USERA, CALLE, DE;33;PMR;Línea;1;6,5;;-3.713833793;40.379902313;MARINA USERA, CALLE, DE33
439389,8800000000;4470189,2600000000;28/05/2021;12  USERA;12-06 ZOFÍO;MARINA VEGA, CALLE, DE;34;PMR;Línea;1;6,5;;-3.714027109;40.380087837;MARINA VEGA, CALLE, DE34
439535,2000000000;4470188,0500000000;26/10/2017;12  USERA;12-06 ZOFÍO;MARINA VEGA, CALLE, DE;58;PMR;Línea;1;6;;-3.712315111;40.380087379;MARINA VEGA, CALLE, DE58
439417,0800000000;4469987,2000000000;06/09/2022;12  USERA;12-06 ZOFÍO;PARQUE DE LA PALOMA, CALLE, DEL;16;PMR;Línea;1;6,5;;-3.71368746;40.378269269;PARQUE DE LA PALOMA, CALLE, DEL16
439243,4400000000;4470075,5000000000;22/10/2009;12  USERA;12-06 ZOFÍO;PARQUE DE LA PALOMA, CALLE, DEL;42;PMR;;1;5,5;;-3.715741341;40.379051757;PARQUE DE LA PALOMA, CALLE, DEL42
439619,8300000000;4470314,0900000000;09/07/2008;12  USERA;12-06 ZOFÍO;RAFAELA YBARRA, AVENIDA, DE;30;PMR;Línea;1;5,5;;-3.711330197;40.381228653;RAFAELA YBARRA, AVENIDA, DE30
439611,6100000000;4470226,9400000000;21/09/2006;12  USERA;12-06 ZOFÍO;RAFAELA YBARRA, AVENIDA, DE;38;PMR;;2;11;;-3.711418776;40.380442956;RAFAELA YBARRA, AVENIDA, DE38
439604,1300000000;4470180,5200000000;09/07/2008;12  USERA;12-06 ZOFÍO;RAFAELA YBARRA, AVENIDA, DE;42;PMR;;1;5,5;;-3.71150237;40.380024353;RAFAELA YBARRA, AVENIDA, DE42
439232,0200000000;4470508,1800000000;02/02/2016;12  USERA;12-06 ZOFÍO;RICARDO BELTRAN Y ROZPIDE, CALLE, DE;1;PMR;Batería;2;5;;-3.715917068;40.382948673;RICARDO BELTRAN Y ROZPIDE, CALLE, DE1
439150,7400000000;4470450,9100000000;17/11/2022;12  USERA;12-06 ZOFÍO;RICARDO BELTRAN Y ROZPIDE, CALLE, DE;13;PMR;Batería;2;6,5;;-3.716869037;40.382427338;RICARDO BELTRAN Y ROZPIDE, CALLE, DE13
439144,6100000000;4470424,9200000000;10/06/2008;12  USERA;12-06 ZOFÍO;RICARDO BELTRAN Y ROZPIDE, CALLE, DE;15;PMR;Batería;1;3,7;;-3.716938766;40.382192884;RICARDO BELTRAN Y ROZPIDE, CALLE, DE15
439115,6000000000;4470402,3500000000;02/11/2017;12  USERA;12-06 ZOFÍO;RICARDO BELTRAN Y ROZPIDE, CALLE, DE;17;PMR;Batería;2;6;;-3.717278415;40.381987135;RICARDO BELTRAN Y ROZPIDE, CALLE, DE17
439081,0400000000;4470188,2200000000;22/07/2016;12  USERA;12-06 ZOFÍO;RICARDO BELTRAN Y ROZPIDE, CALLE, DE;31;PMR;Batería;1;3,7;C.M MAYORES Y AT. A INFANCIA ZOFIO DE 09:00 A 21:00 H.;-3.717665047;40.380055522;RICARDO BELTRAN Y ROZPIDE, CALLE, DE31
439328,6600000000;4470644,3400000000;23/11/2012;12  USERA;12-06 ZOFÍO;SAN ELIAS, CALLE, DE;4;PMR;;2;6;;-3.714791607;40.384182824;SAN ELIAS, CALLE, DE4
439222,9200000000;4470706,5200000000;06/09/2023;12  USERA;12-06 ZOFÍO;SAN MAGIN, CALLE, DE;2;PMR;Línea;1;8;;-3.716043176;40.384734754;SAN MAGIN, CALLE, DE2
439251,6600000000;4470633,7000000000;14/12/2018;12  USERA;12-06 ZOFÍO;SAN MAGIN, CALLE, DE;7;PMR;Batería;1;3,5;;-3.715697739;40.384081066;SAN MAGIN, CALLE, DE7
439287,5100000000;4470560,2800000000;07/07/2014;12  USERA;12-06 ZOFÍO;SAN MAGIN, CALLE, DE;11;PMR;Línea;2;11;;-3.715268365;40.383422509;SAN MAGIN, CALLE, DE11
439354,9800000000;4470587,3700000000;24/10/2011;12  USERA;12-06 ZOFÍO;SAN MAGIN, CALLE, DE;15;PMR;;1;5,5;;-3.714476136;40.38367123;SAN MAGIN, CALLE, DE15
439275,5700000000;4470554,4200000000;15/03/2023;12  USERA;12-06 ZOFÍO;SAN MAGIN, CALLE, DE;18;PMR;Batería;1;3,7;;-3.715408338;40.383368307;SAN MAGIN, CALLE, DE18
439269,7900000000;4470380,4400000000;01/02/2008;12  USERA;12-06 ZOFÍO;SANTOÑA, CALLE, DE;1;PMR;Línea;1;5;;-3.715459905;40.381800981;SANTOÑA, CALLE, DE1
439575,9300000000;4470380,8000000000;19/06/2018;12  USERA;12-06 ZOFÍO;SANTOÑA, CALLE, DE;57;PMR;Línea;1;5,5;;-3.711853536;40.381826076;SANTOÑA, CALLE, DE57
439383,9300000000;4470279,0600000000;03/04/2019;12  USERA;12-06 ZOFÍO;SILVIO ABAD, CALLE, DE;42;PMR;Línea;1;6,5;;-3.714105719;40.380895879;SILVIO ABAD, CALLE, DE42
439600,4300000000;4470278,8900000000;09/03/2023;12  USERA;12-06 ZOFÍO;SILVIO ABAD, CALLE, DE;82;PMR;Línea;1;8;;-3.711555312;40.380910375;SILVIO ABAD, CALLE, DE82
439586,5400000000;4470423,4300000000;11/07/2023;12  USERA;12-06 ZOFÍO;VERJA, CALLE, DE LA;62;PMR;Línea;1;8;;-3.7117327;40.382210875;VERJA, CALLE, DE LA62
440012,5000000000;4470629,6000000000;25/05/2009;12  USERA;12-07 PRADOLONGO;ANTONIA USERA, CALLE, DE;4;PMR;Línea;1;5;;-3.706734158;40.384099229;ANTONIA USERA, CALLE, DE4
439958,1600000000;4470348,6100000000;21/10/2023;12  USERA;12-07 PRADOLONGO;CARRASCALES, CALLE, DE LOS;4;PMR;Línea;1;8;;-3.707347968;40.38156412;CARRASCALES, CALLE, DE LOS4
439924,0600000000;4470345,6700000000;13/01/2005;12  USERA;12-07 PRADOLONGO;CARRASCALES, CALLE, DE LOS;5;PMR;;1;5;;-3.707749382;40.381535587;CARRASCALES, CALLE, DE LOS5
439882,3600000000;4470336,8200000000;10/01/2005;12  USERA;12-07 PRADOLONGO;CARRASCALES, CALLE, DE LOS;9;PMR;Línea;1;6;;-3.70823972;40.381452451;CARRASCALES, CALLE, DE LOS9
439792,5700000000;4470590,3700000000;29/06/2010;12  USERA;12-07 PRADOLONGO;COCHEROS, CALLE, DE LOS;3;PMR;;1;5;;-3.709321349;40.383730015;COCHEROS, CALLE, DE LOS3
440236,9100000000;4470180,2700000000;01/01/1900;12  USERA;12-07 PRADOLONGO;CRISTO DE LA VICTORIA, CALLE, DEL;77;PMR;;1;5;;-3.704048361;40.380067325;CRISTO DE LA VICTORIA, CALLE, DEL77
439944,2400000000;4470081,3200000000;14/11/2019;12  USERA;12-07 PRADOLONGO;CRISTO DE LA VICTORIA, CALLE, DEL;136;PMR;Línea;1;6,5;;-3.707486681;40.379155062;CRISTO DE LA VICTORIA, CALLE, DEL136
439758,9200000000;4470304,9600000000;01/07/2010;12  USERA;12-07 PRADOLONGO;ELISA OCHOA, CALLE, DE;2;PMR;Batería;2;6;;-3.709690793;40.381156174;ELISA OCHOA, CALLE, DE2
439699,9400000000;4470283,6600000000;01/07/2010;12  USERA;12-07 PRADOLONGO;ELISA OCHOA, CALLE, DE;S/N;PMR;Batería;1;3;;-3.710383499;40.380960165;ELISA OCHOA, CALLE, DES/N
439816,7500000000;4470643,8400000000;10/01/2005;12  USERA;12-07 PRADOLONGO;FELIPE CASTRO, CALLE, DE;27;PMR;;1;5;;-3.709041574;40.384213706;FELIPE CASTRO, CALLE, DE27
439817,3100000000;4470650,7400000000;26/07/2016;12  USERA;12-07 PRADOLONGO;FELIPE CASTRO, CALLE, DE;30;PMR;Línea;1;5,5;C.CULTURAL AULA II DE 09:00 A 21:00 H.;-3.709035673;40.384275872;FELIPE CASTRO, CALLE, DE30
439766,6100000000;4470637,2900000000;18/04/2023;12  USERA;12-07 PRADOLONGO;FELIPE CASTRO, CALLE, DE;35;PMR;Línea;1;8;;-3.709631721;40.384150795;FELIPE CASTRO, CALLE, DE35
439731,3900000000;4470632,6000000000;22/01/2010;12  USERA;12-07 PRADOLONGO;FELIPE CASTRO, CALLE, DE;39;PMR;Línea;1;5;;-3.710046026;40.384105933;FELIPE CASTRO, CALLE, DE39
439842,2200000000;4470730,2900000000;19/01/2006;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;28;PMR;;1;5;;-3.708749652;40.384994247;GABRIEL USERA, CALLE, DE28
439848,6000000000;4470734,7000000000;24/08/2011;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;31;PMR;Línea;1;5,5;;-3.708674881;40.385034583;GABRIEL USERA, CALLE, DE31
439843,7700000000;4470718,4200000000;30/07/2010;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;32;PMR;;1;5;;-3.708730286;40.384886817;GABRIEL USERA, CALLE, DE32
439852,4600000000;4470704,8700000000;15/09/2023;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;37;PMR;Línea;1;8;;-3.708626638;40.384766037;GABRIEL USERA, CALLE, DE37
439856,8100000000;4470671,8000000000;15/03/2010;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;41;PMR;Línea;1;5;;-3.708572207;40.384467985;GABRIEL USERA, CALLE, DE41
439860,3500000000;4470643,9800000000;05/06/2003;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;45;PMR;;1;6,12;;-3.70852786;40.38421766;GABRIEL USERA, CALLE, DE45
439855,4600000000;4470627,6600000000;11/09/2023;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;46;PMR;Línea;1;8;;-3.708583953;40.38407018;GABRIEL USERA, CALLE, DE46
439875,9900000000;4470523,6900000000;27/10/2017;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;59;PMR;Línea;1;5,5;;-3.708332367;40.383134941;GABRIEL USERA, CALLE, DE59
439859,7200000000;4470262,3300000000;02/12/2013;12  USERA;12-07 PRADOLONGO;GONZALEZ ARIAS, CALLE, DE;12;PMR;Línea;1;5,5;;-3.708499327;40.380779512;GONZALEZ ARIAS, CALLE, DE12
439869,5600000000;4470234,2500000000;10/10/2023;12  USERA;12-07 PRADOLONGO;GONZALEZ ARIAS, CALLE, DE;16;PMR;Línea;1;8;;-3.708380782;40.380527468;GONZALEZ ARIAS, CALLE, DE16
439930,5500000000;4470491,4600000000;13/06/2016;12  USERA;12-07 PRADOLONGO;HIDROGENO, PLAZA, DEL;6;PMR;Línea;3;15;;-3.707686529;40.382848634;HIDROGENO, PLAZA, DEL6
439887,1800000000;4470778,5400000000;07/06/2021;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;2;PMR;Línea;1;65;;-3.708224536;40.385432445;ISABELITA USERA, CALLE, DE2
439911,8700000000;4470637,5600000000;09/02/2010;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;19;PMR;;1;5;;-3.707920353;40.3841634;ISABELITA USERA, CALLE, DE19
439939,7800000000;4470421,6300000000;17/01/2017;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;47;PMR;Línea;1;5,6;;-3.707571307;40.382220271;ISABELITA USERA, CALLE, DE47
439963,9300000000;4470236,6400000000;14/02/2018;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;71;PMR;Línea;1;7,68;;-3.707269358;40.380555657;ISABELITA USERA, CALLE, DE71
439972,6400000000;4470174,6700000000;27/09/2023;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;77;PMR;Línea;1;8;;-3.707160955;40.379997883;ISABELITA USERA, CALLE, DE77
439961,7900000000;4470207,3700000000;13/05/2022;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;78;PMR;Línea;3;17;;-3.707291818;40.38029244;ISABELITA USERA, CALLE, DE78
439976,1500000000;4470149,0900000000;23/05/2017;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;81;PMR;Línea;1;5;;-3.707117181;40.379768127;ISABELITA USERA, CALLE, DE81
439897,3500000000;4470749,0700000000;20/01/2010;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;Fte 8;PMR;Línea;1;5;;-3.708101923;40.385167108;ISABELITA USERA, CALLE, DEFte 8
440039,0800000000;4470515,1000000000;08/05/2012;12  USERA;12-07 PRADOLONGO;ISIDRA JIMENEZ, CALLE, DE;5;PMR;;1;5,5;;-3.706410265;40.383069567;ISIDRA JIMENEZ, CALLE, DE5
440070,7900000000;4470273,0200000000;10/10/2023;12  USERA;12-07 PRADOLONGO;ISIDRA JIMENEZ, CALLE, DE;55;PMR;;;8,22;;-3.70601395;40.380891697;ISIDRA JIMENEZ, CALLE, DE55
440076,8800000000;4470225,9100000000;01/11/2019;12  USERA;12-07 PRADOLONGO;ISIDRA JIMENEZ, CALLE, DE;65;PMR;Línea;2;13;;-3.705937804;40.380467021;ISIDRA JIMENEZ, CALLE, DE65
440078,6600000000;4470211,8300000000;19/11/2020;12  USERA;12-07 PRADOLONGO;ISIDRA JIMENEZ, CALLE, DE;69;PMR;Línea;1;6,5;;-3.705915574;40.380340511;ISIDRA JIMENEZ, CALLE, DE69
440083,6000000000;4470177,8800000000;15/01/2004;12  USERA;12-07 PRADOLONGO;ISIDRA JIMENEZ, CALLE, DE;79;PMR;Línea;1;5;;-3.705854095;40.380034896;ISIDRA JIMENEZ, CALLE, DE79
439986,9000000000;4470392,1000000000;08/05/2013;12  USERA;12-07 PRADOLONGO;JASPE, CALLE, DEL;20;PMR;Línea;1;5,5;;-3.707013361;40.38195843;JASPE, CALLE, DEL20
439989,1100000000;4470374,0600000000;04/10/2002;12  USERA;12-07 PRADOLONGO;JASPE, CALLE, DEL;22;PMR;;1;5;;-3.706985687;40.381795767;JASPE, CALLE, DEL22
439994,9800000000;4470333,5600000000;01/07/2010;12  USERA;12-07 PRADOLONGO;JASPE, CALLE, DEL;30;PMR;Línea;1;5;;-3.706912577;40.381431652;JASPE, CALLE, DEL30
440011,1900000000;4470208,3700000000;25/09/2023;12  USERA;12-07 PRADOLONGO;JASPE, CALLE, DEL;37;PMR;Línea;1;8;;-3.70670998;40.380304873;JASPE, CALLE, DEL37
439664,8500000000;4470530,3000000000;19/04/2022;12  USERA;12-07 PRADOLONGO;JESUS MONTOYA, CALLE, DE;7;PMR;Línea;1;6,5;;-3.710820322;40.383179403;JESUS MONTOYA, CALLE, DE7
439640,6500000000;4470534,0500000000;03/12/2009;12  USERA;12-07 PRADOLONGO;JESUS MONTOYA, CALLE, DE;8;PMR;Línea;2;10;;-3.711105712;40.383211775;JESUS MONTOYA, CALLE, DE8
439958,8100000000;4470573,4600000000;13/05/2023;12  USERA;12-07 PRADOLONGO;JOSE BIELSA, CALLE, DE;18;PMR;Línea;1;8;;-3.707361433;40.383589583;JOSE BIELSA, CALLE, DE18
440002,5300000000;4470382,7700000000;04/05/2012;12  USERA;12-07 PRADOLONGO;JOSEFINA VEREDAS, CALLE, DE;10;PMR;;1;5,5;;-3.706828353;40.381875293;JOSEFINA VEREDAS, CALLE, DE10
440025,6100000000;4470233,6200000000;06/10/2023;12  USERA;12-07 PRADOLONGO;JUAN SALAS, CALLE, DE;12;PMR;Línea;1;8;;-3.706542561;40.380532911;JUAN SALAS, CALLE, DE12
439779,1000000000;4470429,7500000000;28/04/2008;12  USERA;12-07 PRADOLONGO;JUSTA GARCIA, CALLE, DE;8;PMR;Línea;2;10;;-3.709464875;40.382281922;JUSTA GARCIA, CALLE, DE8
439873,2000000000;4470448,5300000000;12/03/2020;12  USERA;12-07 PRADOLONGO;LUIS DE LA TORRE, CALLE, DE;3;PMR;Línea;1;6,5;;-3.708358093;40.382457705;LUIS DE LA TORRE, CALLE, DE3
439833,4600000000;4470434,1200000000;22/05/2017;12  USERA;12-07 PRADOLONGO;LUIS DE LA TORRE, CALLE, DE;9;PMR;Línea;3;16,5;;-3.708824881;40.38232581;LUIS DE LA TORRE, CALLE, DE9
439806,7900000000;4470424,5100000000;08/09/2021;12  USERA;12-07 PRADOLONGO;LUIS DE LA TORRE, CALLE, DE;15;PMR;Línea;2;11,5;;-3.709138175;40.382237288;LUIS DE LA TORRE, CALLE, DE15
440037,6300000000;4470187,0900000000;15/04/2021;12  USERA;12-07 PRADOLONGO;LUIS USERA, CALLE, DE;8;PMR;Línea;1;6,5;;-3.706396514;40.380114594;LUIS USERA, CALLE, DE8
439773,5400000000;4470510,2700000000;07/03/2019;12  USERA;12-07 PRADOLONGO;MADRIDEJOS, CALLE, DE;56;PMR;Línea;1;6,5;;-3.709537927;40.383007515;MADRIDEJOS, CALLE, DE56
440215,9100000000;4470222,7800000000;06/11/2023;12  USERA;12-07 PRADOLONGO;MAMERTO LOPEZ, CALLE, DE;23;PMR;Línea;1;8;;-3.704299775;40.380449488;MAMERTO LOPEZ, CALLE, DE23
440048,7000000000;4470134,9500000000;10/07/2007;12  USERA;12-07 PRADOLONGO;MAMERTO LOPEZ, CALLE, DE;53;PMR;Línea;2;10;;-3.706261182;40.379645571;MAMERTO LOPEZ, CALLE, DE53
440021,3100000000;4470481,9300000000;03/03/2022;12  USERA;12-07 PRADOLONGO;MARIANO USERA, CALLE, DE;4;PMR;Línea;1;6,5;;-3.70661653;40.382769852;MARIANO USERA, CALLE, DE4
439945,0600000000;4470465,2600000000;08/06/2007;12  USERA;12-07 PRADOLONGO;MARIANO USERA, CALLE, DE;13;PMR;Línea;1;5;;-3.707513152;40.382613607;MARIANO USERA, CALLE, DE13
439678,4400000000;4470724,4700000000;10/01/2005;12  USERA;12-07 PRADOLONGO;MARIANO VELA, CALLE, DE;20;PMR;Línea;1;6,5;LABORABLES DE 08:00 A 20:00 H.;-3.710678629;40.384929846;MARIANO VELA, CALLE, DE20
439720,4600000000;4470458,6700000000;06/11/2020;12  USERA;12-07 PRADOLONGO;MARIANO VELA, CALLE, DE;53;PMR;Batería;1;2,56;;-3.710158326;40.382538206;MARIANO VELA, CALLE, DE53
439741,4100000000;4470426,0400000000;22/03/2011;12  USERA;12-07 PRADOLONGO;MARIANO VELA, CALLE, DE;57;PMR;Línea;1;5,5;;-3.709908402;40.382245768;MARIANO VELA, CALLE, DE57
439762,3900000000;4470350,1000000000;01/07/2010;12  USERA;12-07 PRADOLONGO;MARIANO VELA, CALLE, DE;63;PMR;Línea;1;5;;-3.709654238;40.381563261;MARIANO VELA, CALLE, DE63
