CALIFICACION;LUGAR;MES;ANIO;HORA;IMP_BOL;DESCUENTO; PUNTOS;DENUNCIANTE;HECHO-BOL;VEL_LIMITE;VEL_CIRCULA ;COORDENADA-X;COORDENADA-Y                                                                                                                                          
GRAVE     ;M. CORBERA - RICARDO ORTIZ              ;12;2023;21.31; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  444461.78; 4475104.19
GRAVE     ;M. CORBERA - RICARDO ORTIZ              ;12;2023;21.32; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  444461.78; 4475104.19
GRAVE     ;AV FILIPINAS 18                         ;12;2023;21.58; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439856.91; 4477037.97
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;22.01; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;22.14; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;22.16; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;AV FILIPINAS 18                         ;12;2023;22.21; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439856.91; 4477037.97
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;22.37; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;M. CORBERA - RICARDO ORTIZ              ;12;2023;22.40; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  444461.78; 4475104.19
GRAVE     ;AV ANDALUCIA ESQ ALCOCER                ;12;2023;22.42; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441258.69; 4467147.76
GRAVE     ;AV FILIPINAS 18                         ;12;2023;22.46; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439856.91; 4477037.97
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;23.07; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;AV FILIPINAS 18                         ;12;2023;23.13; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439856.91; 4477037.97
GRAVE     ;CARAB. ARAVACA - VILLAVICIOSA           ;12;2023;23.42; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  434397.30; 4472312.57
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;23.44; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;AV FILIPINAS 18                         ;12;2023;23.57; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439856.91; 4477037.97
GRAVE     ;M. CORBERA - RICARDO ORTIZ              ;12;2023;00.02; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  444461.78; 4475104.19
GRAVE     ;AV FILIPINAS 18                         ;12;2023;00.14; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439856.91; 4477037.97
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;01.08; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;ALCALA - SAN ROMUALDO                   ;12;2023;01.09; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  447180.68; 4477170.40
GRAVE     ;GRAL RICARDOS - QUINCE MAYO             ;12;2023;01.19; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439232.86; 4472262.78
GRAVE     ;CARAB. ARAVACA - VILLAVICIOSA           ;12;2023;02.27; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  434397.30; 4472312.57
GRAVE     ;ASCAO - EMILIO FERRARI                  ;12;2023;05.30; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  445783.54; 4475923.73
GRAVE     ;GRAL RICARDOS - QUINCE MAYO             ;12;2023;06.38; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439232.86; 4472262.78
GRAVE     ;M. CORBERA - RICARDO ORTIZ              ;12;2023;06.43; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  444461.78; 4475104.19
GRAVE     ;VIA LUSITANA - PL ELIPTICA              ;12;2023;07.08; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439132.53; 4470910.90
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;07.51; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;PO CASTELLANA 105                       ;12;2023;08.47; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441556.35; 4478627.48
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;08.48; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;PO CASTELLANA 167                       ;12;2023;08.54; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441560.69; 4479431.48
GRAVE     ;GRAL RICARDOS - QUINCE MAYO             ;12;2023;08.56; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439232.86; 4472262.78
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;08.57; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;HERMANOS GARCIA NOBLEJAS 123            ;12;2023;09.18; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  447053.81; 4474832.37
GRAVE     ;PO CASTELLANA 167                       ;12;2023;09.26; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441560.69; 4479431.48
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;09.36; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;AV ILUSTRACION ESQ BETANZOS             ;12;2023;09.42; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439719.40; 4481540.00
GRAVE     ;AV FILIPINAS 18                         ;12;2023;09.49; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439856.91; 4477037.97
GRAVE     ;PO CASTELLANA 105                       ;12;2023;09.54; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441556.35; 4478627.48
GRAVE     ;AV FILIPINAS 18                         ;12;2023;09.58; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439856.91; 4477037.97
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;10.00; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;JOAQUIN COSTA - VELAZQUEZ               ;12;2023;10.13; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  442175.51; 4477326.00
GRAVE     ;FTE CARRANTONA ESQ HAC.PAVONES          ;12;2023;10.24; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  446113.77; 4472632.74
GRAVE     ;AV ILUSTRACION ESQ BETANZOS             ;12;2023;10.29; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439719.40; 4481540.00
GRAVE     ;JOSE ABASCAL - SANTA ENGRACIA           ;12;2023;10.29; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440671.00; 4476875.00
GRAVE     ;AV FILIPINAS 18                         ;12;2023;10.37; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439856.91; 4477037.97
GRAVE     ;M. CORBERA - RICARDO ORTIZ              ;12;2023;10.38; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  444461.78; 4475104.19
GRAVE     ;AV ANDALUCIA ESQ ALCOCER                ;12;2023;10.43; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441258.69; 4467147.76
GRAVE     ;AV ANDALUCIA METRO S.CRISTOBAL          ;12;2023;10.49; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441264.06; 4466098.35
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;10.51; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;10.52; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;CARAB. ARAVACA - VILLAVICIOSA           ;12;2023;10.56; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  434397.30; 4472312.57
GRAVE     ;JOAQUIN COSTA - VELAZQUEZ               ;12;2023;10.59; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  442175.51; 4477326.00
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;11.08; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;VIA LUSITANA - PL ELIPTICA              ;12;2023;11.12; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439132.53; 4470910.90
GRAVE     ;CARAB. ARAVACA - VILLAVICIOSA           ;12;2023;11.20; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  434397.30; 4472312.57
GRAVE     ;M. CORBERA - RICARDO ORTIZ              ;12;2023;11.23; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  444461.78; 4475104.19
GRAVE     ;PO CASTELLANA 167                       ;12;2023;11.23; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441560.69; 4479431.48
