Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
439186,35;4475511,74;01/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;9;CargayDescarga 360;Línea;2;10,5;LABORABLES DE 9 A 20 HORAS EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,716933151;40,42802005
439107,64;4475479,7;01/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;20;CargayDescarga 360;Línea;3;16,4;LABORABLES DE 9 A 20 HORAS EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,717857962;40,42772555
439025,53;4475421,45;30/09/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;23;CargayDescarga 360;Línea;3;14;LABORABLES DE 9 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,718820245;40,42719477
439303,4;4474688,52;13/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;SAN VICENTE, CUESTA, DE;22;CargayDescarga 360;Batería;5;12,4;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,715474744;40,4206128
439099,45;4475849,79;01/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;52;CargayDescarga 360;Línea;3;17,7;TODOS LOS DÍAS 24 HORAS EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,717989972;40,43105931
439132,19;4475781,31;01/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;45;CargayDescarga 360;Línea;3;16,3;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,717597324;40,43044447
439056,72;4475922,98;01/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;64;CargayDescarga 360;Línea;3;18;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,718500592;40,43171506
439253,75;4475594,07;30/09/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;28;CargayDescarga 360;Línea;2;12;LABORABLES DE 8 A 10 H. Y DE 17 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,716146537;40,42876639
439164,8;4475741,81;13/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;42;CargayDescarga 360;Línea;2;13,1;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,717209145;40,43009141
439461,3;4475229,13;01/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;6;CargayDescarga 360;Línea;2;10;LABORABLES DE 8 A 14H Y DE 16.30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,713665114;40,425494
439421,27;4475141,52;01/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;9;CargayDescarga 360;Línea;4;22,4;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,71412858;40,42470228
439388,15;4475066,62;01/10/2022;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;24;CargayDescarga 360;Línea;2;12;LABORABLES DE 8 A 11 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,714511889;40,42402459
439735,47;4477895,01;13/09/2022;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;77 B;CargayDescarga 360;Batería;5;14,3;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3,710686078;40,44952918
439349,17;4477851,46;21/09/2022;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;103;CargayDescarga 360;Línea;2;10;Laborables de 08:00 a 15:00 MÁXIMO 45 MINUTOS ;-3,715237139;40,44910954
439592,18;4477580,58;20/09/2022;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ESTUDIANTES, CALLE, DE LOS;2;CargayDescarga 360;Línea;3;18;Laborables de 09:00 a 20:00 MÁXIMO 45 MINUTOS ;-3,712345764;40,44668696
439560,94;4478795,62;20/09/2022;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCOS RODRIGUEZ, CALLE, DE;S/N;CargayDescarga 360;Línea;3;15;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 EN LINEA MÁXIMO 45 MINUTOS;-3,712829856;40,45762983
439714,55;4477661,96;21/09/2022;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;11;CargayDescarga 360;Batería;5;14,4;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3,710910562;40,44742831
438943,32;4477403,38;05/03/2021;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;3;CargayDescarga;Línea;2;10;LAB. DE LUNES A SABADO DE 8 A 14.30 EXCEPTO CARGA Y DESCARGA;-3,719979797;40,44504332
439495,59;4478654,35;20/09/2022;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;MOGUER, CALLE, DE;5;CargayDescarga 360;Línea;3;15;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3,713587077;40,4563527
438584,47;4479605,82;13/05/2013;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;RAMON CRESPO, CALLE, DE;4;CargayDescarga;Línea;2;9,1;;-3,724424001;40,46485689
439749,12;4477634,26;20/09/2022;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;VASCOS, CALLE, DE LOS;2;CargayDescarga 360;Línea;4;21,8;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3,710500382;40,44718131
439797,7;4479225,74;21/09/2022;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;ALESANCO, CALLE, DE;1;CargayDescarga 360;Línea;1;6,6;Laborables de 08:00 a 17:00 MÁXIMO 45 MINUTOS ;-3,710078456;40,46152216
439838,79;4479292,69;21/09/2022;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;ALESANCO, CALLE, DE;11;CargayDescarga 360;Batería;1;4;Laborables de 08:00 a 17:00 MÁXIMO 45 MINUTOS ;-3,709600151;40,46212749
439018,75;4479666,36;14/07/2005;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;ANTONIO MACHADO, CALLE, DE;23;CargayDescarga;Línea;3;15;;-3,719307775;40,46543414
439140,07;4479424,79;30/03/2007;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;ARTAJONA, CALLE, DE;15;CargayDescarga;Línea;3;16,7;;-3,717853665;40,46326681
439146,11;4479517,9;06/02/2013;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;ARTAJONA, CALLE, DE;27;CargayDescarga;Línea;3;15,9;;-3,717791327;40,46410648
439639,27;4478807,86;21/09/2022;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;FRANCOS RODRIGUEZ, CALLE, DE;96;CargayDescarga 360;Línea;2;10;lab de Lunes a viernes de 08:30 a 20:30  sabados 08:00 a 15:00 MÁXIMO 45 MINUTOS ;-3,71190728;40,45774631
438549,57;4480236,54;24/08/2020;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;ISLA CRISTINA, CALLE, DE LA;11;CargayDescarga;Batería;1;5;LAB DE LUNES A VIERNES DE 8 A 19 H.;-3,724896749;40,47053627
439744,22;4478934,3;21/09/2022;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;OFELIA NIETO, CALLE, DE;15;CargayDescarga 360;Línea;4;21,7;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3,710681551;40,45889245
438853,31;4479733,39;13/02/2020;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;SAN GERARDO, CALLE, DE;8;CargayDescarga;Línea;1;6,5;lab de 8 a 14.30 h excepto carga y descarga;-3,721265514;40,46602578
439695,31;4478962,31;21/09/2022;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;SANCHEZ PRECIADO, CALLE, DE;18;CargayDescarga 360;Batería;1;3,5;Laborables de 09:00 a 17:00 MÁXIMO 45 MINUTOS ;-3,711261041;40,45914117
439689,28;4478993,4;05/10/2022;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;SANCHEZ PRECIADO, CALLE, DE;25;CargayDescarga 360;Batería;2;5;Laborables de 09:00 a 17:00 MÁXIMO 45 MINUTOS ;-3,711335067;40,45942055
439060,88;4479804,8;11/05/2017;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;VALDERREY, CALLE, DE;S/N;CargayDescarga;Línea;2;10,41;LAB DE 9 A 14 H EXCEPTO CARGA Y DESCARGA;-3,718824141;40,46668479
438824,16;4480133,53;02/06/2015;09  MONCLOA-ARAVACA;09-04 VALDEZARZA;VALDERRODRIGO, CALLE, DE;10;CargayDescarga;Línea;1;10,01;;-3,721647963;40,46962808
433579,74;4479717,86;30/04/2021;09  MONCLOA-ARAVACA;09-05 VALDEMARÍN;BLANCA DE CASTILLA, CALLE, DE;S/N;CargayDescarga;Línea;3;15,03;LABORABLES DE 8 A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3,783463864;40,46548072
434792,71;4480495,32;20/09/2017;09  MONCLOA-ARAVACA;09-05 VALDEMARÍN;VIÑAS DE EL PARDO, CALLE, DE LAS;7;CargayDescarga;Línea;2;8;LABORABLES DE 8 A 17H EXCEPTO CARGA Y DESCARGA;-3,769237322;40,47258116
429742,74;4480474,05;11/01/2022;09  MONCLOA-ARAVACA;09-06 EL PLANTÍO;VICTORIA, AVENIDA, DE LA;43;CargayDescarga;Línea;2;12;LABORABLES DE LUNES A SÁBADO DE 8 A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3,828802759;40,47197703
433597,17;4478982,36;17/09/2008;09  MONCLOA-ARAVACA;09-07 ARAVACA;BAJA DE LA IGLESIA, CALLE;1;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H. Y DE 16.30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3,783181339;40,45885716
433472,47;4478952,84;14/10/2021;09  MONCLOA-ARAVACA;09-07 ARAVACA;CAROLI, CALLE, DE;10;CargayDescarga;Línea;2;14;DE LUNES A SÁBADO DE 7 A 20 HORAS, EXCEPTO CARGA Y DESCARGA SERVICIO DE CORREOS Y TELÉGRAFOS;-3,784648798;40,45858122
433165,97;4477504,84;04/06/2014;09  MONCLOA-ARAVACA;09-07 ARAVACA;EUROPA, AVENIDA, DE;S/N;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 20 H. Y SÁBADOS DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3,788111125;40,44551297
433094,24;4477470,87;27/06/2016;09  MONCLOA-ARAVACA;09-07 ARAVACA;EUROPA, AVENIDA, DE;S/N;CargayDescarga;Línea;2;10;LABORABLES DE 8 A14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3,788953258;40,44520054
433335,07;4477482,08;25/03/2022;09  MONCLOA-ARAVACA;09-07 ARAVACA;EUROPA, AVENIDA, DE;25 G;CargayDescarga;Línea;3;16;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3,786114825;40,44532097
433400,26;4478959,41;01/08/2018;09  MONCLOA-ARAVACA;09-07 ARAVACA;GALAXIA, AVENIDA, DE LA;6;CargayDescarga;Línea;1;5,5;LABORABLES DE LUNES A VIERNES DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3,78550113;40,45863439
433432,07;4478136,13;05/10/2019;09  MONCLOA-ARAVACA;09-07 ARAVACA;GOLONDRINA, CALLE, DE LA;33;CargayDescarga;Línea;2;9,4;DE 9:30 A 21:30 H. EXCEPTO CARGA Y DESCARGA TIEMPO MÁXIMO 20 MINUTOS;-3,785039613;40,45122095
433563,72;4478935,73;23/02/2023;09  MONCLOA-ARAVACA;09-07 ARAVACA;MARQUES DE CAMARINES, PLAZA, DEL;5;CargayDescarga;Batería;3;15,1;LABORABLES DE 8 A 14 H Y DE 16:30 A 19 HORAS EXCEPTO CARGA Y DESCARGA;-3,783570893;40,45843449
433726,89;4478976,21;16/03/2005;09  MONCLOA-ARAVACA;09-07 ARAVACA;OLIVO, CALLE, DEL;30;CargayDescarga;Línea;2;9;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA ;-3,781650797;40,45881167
433647,56;4479004,41;20/11/2014;09  MONCLOA-ARAVACA;09-07 ARAVACA;OSA MAYOR, AVENIDA, DE LA;62;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 17 H. EXCEPTO CARGA Y DESCARGA;-3,782589359;40,45905924
433527,91;4478972,73;22/03/2005;09  MONCLOA-ARAVACA;09-07 ARAVACA;PEREZ DE VICTORIA, CALLE, DE;1;CargayDescarga;Línea;4;20;;-3,783997173;40,45876463
433436,95;4477725,68;22/11/2012;09  MONCLOA-ARAVACA;09-07 ARAVACA;TALGO, AVENIDA, DEL;234;CargayDescarga;Línea;3;17;LABORABLES DE 8 A 14 H. Y DE 16.30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3,784939059;40,44752411
437986,74;4472775,95;07/09/2022;10  LATINA;10-01 CÁRMENES;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, CALLE, DEL;8;CargayDescarga;Línea;2;7,5;LABORABLES DE LUNES A VIERNES DE 8 A 14 HORAS. EXCEPTO CARGA Y DESCARGA EN LÍNEA, TIEMPO MÁXIMO 30 MINUTOS;-3,730807668;40,40328604
438514,54;4473075,51;15/09/2022;10  LATINA;10-01 CÁRMENES;ERMITA DEL SANTO, PASEO, DE LA;66;CargayDescarga 360;Línea;3;17,4;LABORABLES DE 8 A 14 H. Y DE 16,30 A 22 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS ;-3,724616973;40,40602443
438626,07;4473041,38;15/09/2022;10  LATINA;10-01 CÁRMENES;SAN CONRADO, CALLE, DE;1;CargayDescarga 360;Línea;3;14,7;LAB. DE 8 A 14 H. Y DE 16.30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,723299457;40,40572506
437327,57;4472870,34;24/10/2019;10  LATINA;10-01 CÁRMENES;SEPULVEDA, CALLE, DE;11;CargayDescarga;Línea;2;11;LABORABLES DE LUNES A SÁBADO DE 8 A 14:30  H. EXCEPTO CARGA Y DESCARGA;-3,738584367;40,40408721
438412,6;4473977,06;16/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;ALONSO FERNANDEZ, CALLE, DE;1;CargayDescarga 360;Línea;2;12,1;LAB. DE 9 A 13 H Y DE 16 A 20 H EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,72590567;40,41413803
438252,36;4473563;16/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;ANTILLON, CALLE, DE;32;CargayDescarga 360;Línea;3;16,18;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,727753975;40,41039622
438270,04;4473877,74;16/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;ANTONIO ZAMORA, CALLE, DE;20;CargayDescarga 360;Línea;3;13,4;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,727576128;40,41323241
438270,04;4473877,74;16/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;ANTONIO ZAMORA, CALLE, DE;20;CargayDescarga 360;Línea;3;13,4;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,727576128;40,41323241
438376,66;4473893,52;16/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;ANTONIO ZAMORA, CALLE, DE;12;CargayDescarga 360;Línea;3;13,4;LABORABLES DE 8 A 14 HORAS Y DE 16:30 A 19:00, ESCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,726321179;40,41338299
438431,68;4473901,68;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;ANTONIO ZAMORA, CALLE, DE;6;CargayDescarga 360;Línea;1;6,58;LABORABLES DE 8 A 12 H. Y DE 17 A 19 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,725673393;40,41346034
437336,8;4473435,93;17/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;BENICASIM, CALLE, DE;2;CargayDescarga 360;Línea;8;41,5;LABORABLES DE 9 A 20 HORAS EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,738531311;40,40918332
438340,21;4473745,33;16/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;CARAMUEL, CALLE, DE;19;CargayDescarga 360;Línea;3;15;LABORABLES DE 8 A 14 H EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,726736402;40,41204542
438633,13;4473672,07;15/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;ERMITA DEL SANTO, PASEO, DE LA;16;CargayDescarga 360;Línea;3;10,3;LAB. DE 8 A 14H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,723277112;40,41140697
438550,09;4473912,03;15/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;ERMITA DEL SANTO, PASEO, DE LA;2;CargayDescarga 360;Línea;4;20;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,724278928;40,41356261
437898,91;4473796,76;17/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;88;CargayDescarga 360;Línea;2;11,1;LABORABLES DE 8 A 14 HORAS Y DE 16:30 A 19 HORAS;-3,731942239;40,41247588
437831,61;4473764,9;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;96;CargayDescarga 360;Línea;4;23,86;LAB. DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,732732233;40,41218344
437725,03;4473713,81;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;112;CargayDescarga 360;Línea;3;15;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,733983344;40,41171562
437670,25;4473688,01;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;120;CargayDescarga 360;Línea;3;15;LABORABLES DE 8 A 14 HORAS Y DE 16:30 A 19 HORAS EXCEPTO CARGA Y DESCARGA MÁX 45 MN;-3,734626431;40,41147928
437545,48;4473629,17;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;132;CargayDescarga 360;Línea;3;15;LABORABLES DE 9 A 14 H. Y DE 16,30 A 20 H. EXCEPTO: CARGA Y DESCARGA MÁX 45 MIN;-3,736091026;40,41093978
438114,1;4473899,11;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;42;CargayDescarga 360;Línea;3;14,3;LABORABLES DE 8 A 19 H.  EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,729416011;40,4134137
437331,52;4473526,36;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;154;CargayDescarga 360;Línea;6;33,2;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN ;-3,738602472;40,40999727
437895,06;4473508,07;19/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;GALIANA, CALLE, DE;4;CargayDescarga 360;Línea;3;15;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,731959313;40,40987488
437584,95;4473316,14;19/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;GENSERICO, CALLE, DE;1;CargayDescarga 360;Batería;2;15;LABORABLES DE 8 A 14 H. Y DE 16.30 A 19 H, EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,735595246;40,40812266
437631,66;4473330,06;19/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;GENSERICO, CALLE, DE;S/N;CargayDescarga 360;Batería;5;13;LABORABLES DE 8 A14 H Y DE 16.30 A 20 HORAS. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,735046123;40,40825169
438152,21;4473843,31;19/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;JAIME VERA, CALLE, DE;8;CargayDescarga 360;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,72896154;40,41291431
437933,32;4473560,32;19/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;18;CargayDescarga 360;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN ;-3,731513552;40,4103486
438082,44;4473642,23;19/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN TORNERO, CALLE, DE;64;CargayDescarga 360;Línea;2;9;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,72976414;40,41109712
438564,71;4474090,73;15/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;MARQUES DE MONISTROL, PASEO, DEL;3;CargayDescarga 360;Línea;4;20,7;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,724123886;40,41517342
437703,06;4473028,42;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;OLIVOS, PASEO, DE LOS;39;CargayDescarga 360;Línea;3;8;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN ;-3,73417517;40,40553931
437703,06;4473028,42;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;OLIVOS, PASEO, DE LOS;39;CargayDescarga 360;Línea;3;8;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3,73417517;40,40553931
437367,43;4473213,36;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;PATRIARCA, COSTANILLA, DEL;S/N;CargayDescarga 360;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,738148518;40,40718032
437406,11;4472967,21;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;PERALES, PASEO, DE LOS;4;CargayDescarga 360;Línea;3;15;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,737668436;40,40496578
438517,45;4473941,72;15/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;PUENTE DE SEGOVIA, GLORIETA, DEL;1;CargayDescarga 360;Línea;2;13,5;LAB. DE 8 A 14 H. Y DE 16.30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,724666477;40,41382743
438502,16;4474011,87;15/09/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;SAAVEDRA FAJARDO, CALLE, DE;8;CargayDescarga 360;Línea;2;9,9;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3,724853376;40,41445837
437599,09;4473745,08;23/09/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;TURISMUNDO, CALLE, DE;3;CargayDescarga;Línea;1;15;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3,735470685;40,41198749
437212,74;4473101,3;18/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;VICENTE CAMARON, CALLE, DE;44;CargayDescarga 360;Línea;3;12,8;LABORABLES DE 8 A 14H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3,739960439;40,40615931
436643,04;4472963,3;13/12/2004;10  LATINA;10-03 LUCERO;CEBREROS, CALLE, DE;50;CargayDescarga;Línea;3;15;LABORABLES DE 9 A 14 H. Y DE 16 A 20 H.EXCEPTO CARGA Y DESCARGA;-3,746660035;40,4048729
436988,32;4472962,23;13/12/2004;10  LATINA;10-03 LUCERO;CEBREROS, CALLE, DE;11;CargayDescarga;Línea;3;15,1;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA TIEMPO MAXIMO 30 MINUTOS;-3,742591118;40,40488969
436938,05;4472966,26;02/09/2014;10  LATINA;10-03 LUCERO;CEBREROS, CALLE, DE;19;CargayDescarga;Línea;5;22,86;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3,743184014;40,40492166
436796,96;4472969,97;14/04/2020;10  LATINA;10-03 LUCERO;CEBREROS, CALLE, DE;39;CargayDescarga;Batería;2;11;LABORABLES DE 8 A 14H Y DE 16.30 A 19H EXCEPTO CARGA Y DESCARGA;-3,744846967;40,40494435
436758,82;4472842,07;01/03/1999;10  LATINA;10-03 LUCERO;HIGUERAS, CALLE, DE LAS;57;CargayDescarga;Línea;3;15,5;LAB. DE 9 A 14 H. Y DE 16,30 A 20 H. EXCEPTO CARGA Y DESCARGA ;-3,745283618;40,40378921
436770,32;4472991,86;04/12/2003;10  LATINA;10-03 LUCERO;HIGUERAS, CALLE, DE LAS;47;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3,745163068;40,40514025
436750,65;4472742,93;09/10/2013;10  LATINA;10-03 LUCERO;HIGUERAS, CALLE, DE LAS;63;CargayDescarga;Línea;2;15;LABORABLES DE 8 A 17 H. EXCEPTO CARGA Y DESCARGA;-3,745370135;40,40289563
437059,49;4473204,05;20/09/2004;10  LATINA;10-03 LUCERO;HUERTA DE CASTAÑEDA, CALLE, DE LA;14;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3,741776486;40,40707323
436315,57;4472549,31;27/07/2017;10  LATINA;10-03 LUCERO;LATINA, CALLE, DE LA;9;CargayDescarga;Línea;1;15;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3,750477538;40,40111825
436294,1;4473304,12;10/12/2004;10  LATINA;10-03 LUCERO;VILLAMANIN, CALLE, DE;28;CargayDescarga;Línea;2;12,39;lab. de 8 a 14 h.y de 16,30 a 19 h.excepto:[CARGA YDESCARGA];-3,750806187;40,40791645
